102324.298006 370771.525568 -0.823860 -0.393200 0.150700
111594.779034 379626.171240 -0.748960 -0.299580 -0.432470
105719.874266 378911.972178 0.074900 0.730240 0.764730
97159.066817 379528.717784 0.430650 0.131070 -0.003610
83420.865942 385264.591216 0.205960 0.449380 0.007530
80652.896447 387815.478929 0.356720 -0.093620 0.982990
95483.845999 383399.788000 0.099860 -0.074900 -1.328530
92089.295044 388333.710418 0.299580 1.085990 -0.435750
152145.776087 462838.942728 0.599170 1.036060 1.246610
149843.839458 460764.454066 1.110960 1.460470 1.896060
155062.655199 455430.521342 0.430650 1.048540 1.297550
158150.965279 450679.944640 0.655340 1.011100 1.385580
156033.343104 428679.851565 0.655340 0.973650 1.417230
150529.931026 429800.615814 0.711510 0.486820 0.118360
150726.683488 429935.637854 0.468100 0.711510 -0.164850
150727.468376 429933.863016 0.430650 0.711510 -1.037680
147783.203019 439023.310566 0.748960 0.636620 1.493510
146479.184977 439839.707771 1.011100 0.842580 1.566070
77619.726554 412772.353152 0.655340 -0.636620 0.558700
76215.935745 411952.717398 1.404300 0.074900 0.256620
84706.110298 417740.867234 0.748960 -0.224690 -0.714640
83254.384721 419734.236606 -0.748960 -0.861300 -0.115560
89315.513131 417956.902498 0.018720 -0.711510 -1.116690
85061.403172 422706.411468 -0.561720 0.393200 0.142820
75910.479758 424476.978564 -0.580440 -0.449380 -0.953330
78454.395398 423531.407092 -0.835620 0.074900 -0.133840
78449.622427 423532.927371 -1.048540 0.018720 -0.985090
85529.946267 424140.409878 1.265740 -0.524270 1.160890
88484.181830 424445.088048 1.423020 -1.077930 1.205430
88446.995085 411326.694551 -0.449380 -0.636620 -0.587010
133471.835529 391909.301923 0.000000 -0.243410 0.865570
127237.699303 388993.759243 0.112340 -0.093620 -1.019010
130432.563304 397377.910205 0.312540 -0.262140 0.648780
117165.062200 391510.818968 0.580440 -0.149790 -1.326210
114680.218261 423507.754370 -0.561720 -0.299580 0.287340
114470.561100 433114.860652 -1.572820 -1.722610 -0.342130
105677.857982 427149.396719 0.393200 -0.561720 -1.007510
92053.126532 401770.825226 -1.123440 -1.055200 -0.401410
102427.153758 393868.843306 -0.112340 -0.748960 0.109030
95638.596319 385824.987482 -0.411930 0.299580 1.092280
97121.434594 426679.743466 0.561720 -0.486820 0.183660
126399.841407 432343.725352 0.087380 -0.093620 -0.388810
134052.603542 430710.280403 0.187240 0.187240 1.212760
136033.725824 436384.154713 0.325490 0.898750 1.294410
106464.111225 414522.357582 -0.262140 -0.411930 -1.333470
102567.995287 411483.311632 -0.393200 -0.524270 0.438690
101362.774205 405929.016150 -1.000160 -1.370640 0.113070
103338.819460 396295.994404 -0.337030 -0.374480 0.515040
100603.885994 420181.057381 -0.187240 -0.411930 -0.403930
95683.992574 417150.242153 -0.037450 -0.449380 -0.098550
77485.489402 394893.752159 0.037450 0.730240 -1.755410
190097.469825 110026.741463 -1.694360 -1.722610 0.729540
176788.171640 103118.301139 -0.823860 -1.797500 1.014800
180951.842641 79464.928770 0.861300 -0.374480 0.966200
170527.137072 70701.867568 -0.636620 -1.348130 0.144270
148753.035324 57024.322313 0.449380 -0.711510 0.040060
182703.148149 68721.487748 1.132800 -0.187240 0.487180
173703.474875 51657.770752 0.636620 -0.224690 0.769410
157549.776023 44934.443913 -1.048540 -1.984740 -1.194800
48540.815777 99024.258942 -0.861300 -0.674060 -0.552500
49060.539261 96381.093794 0.262140 0.224690 -0.691060
43802.542733 98508.728601 -0.149790 -0.037450 -0.568380
46712.767971 94453.414643 -0.524270 -0.599170 -0.452740
56196.568973 90917.088777 -0.984930 -1.575750 -0.573890
54559.270292 92035.512502 -0.861160 -1.423020 -0.170390
47796.189910 85664.508688 -0.112340 -0.374480 0.857730
44839.175417 78966.687190 0.280860 -0.561720 -1.605320
39546.000327 73693.424227 1.132800 0.037450 0.077670
36659.852076 76387.239434 -0.449380 1.799710 -0.586150
35214.617739 77724.710698 -0.823860 -0.486820 0.507070
38017.794080 80927.982198 -0.973650 -0.393200 1.160890
39977.773870 84779.147358 -0.839270 -0.393200 0.229120
38835.336799 85861.338931 0.099860 0.536750 0.401940
43906.515715 86907.057937 -0.318310 -0.037450 0.712230
44643.964448 90995.330142 0.338970 0.318310 0.348910
9892.883488 138036.916908 2.706720 3.091420 -0.239810
24153.841335 122680.509236 0.561720 1.765820 0.886010
30310.273597 116716.551440 2.080020 2.729190 1.584000
32981.956361 115301.256004 0.074900 0.911230 0.566360
34617.197362 112689.359118 0.168520 1.167510 -0.778180
35688.633841 109911.532555 1.394940 1.472950 1.884660
37521.546541 105998.453125 -0.524270 -0.599170 -1.394470
32483.354157 105527.717999 0.112340 0.561720 2.321780
31829.945065 106268.525489 -0.636620 -0.374480 -0.542960
35601.963762 102809.613674 0.580440 1.992230 1.552060
36728.406078 100933.638170 0.786410 1.147990 0.860350
40401.578319 101980.403694 0.636620 1.530690 -1.009670
41632.170392 104759.107070 -0.187240 0.524270 0.122060
41529.010584 96724.316355 0.131070 0.280860 0.653360
44023.464105 93803.336023 -0.112340 0.074900 0.080380
40662.592645 91456.300124 0.805130 0.524270 -0.411990
37159.847281 92762.913248 0.911230 0.224690 -1.230350
24817.892385 114942.844790 -0.449380 0.655340 0.774070
23321.230172 121427.296816 0.262140 1.680140 -0.027230
19214.021646 122513.320908 0.468100 1.318170 0.514910
44785.399946 261509.873643 1.048540 0.018720 -0.082530
46943.963604 257755.228558 0.168520 0.911230 -0.065080
48748.818307 257718.565072 0.374480 0.318310 -1.529720
51631.607801 247409.457319 0.961170 1.219720 -0.351920
48978.401737 251062.229529 -0.074900 0.655340 -0.111910
52482.808803 246470.575077 2.345020 1.855120 -0.718360
48851.751842 242799.340309 -0.037450 0.911230 0.499360
63782.962065 239888.945366 0.112340 2.050130 1.461740
58130.421166 237947.583698 -0.056170 1.971430 -0.333840
50755.021667 239677.866921 2.297040 1.661860 0.547290
51559.588976 242005.216967 0.338970 2.207230 0.394420
53982.511575 233120.045495 1.804990 1.586380 -2.113620
53118.271525 226631.364970 1.744440 1.750530 -0.130790
36215.187976 215085.704234 0.692790 1.460470 1.760060
37565.578081 222831.111499 0.636620 1.242630 1.412550
41665.347843 223091.079307 0.880030 1.565630 -0.916400
45246.532562 221354.594758 1.685160 1.423020 0.153320
41387.122537 217819.647750 0.543000 1.370600 1.775210
47739.557728 221507.846010 1.441750 1.609530 -0.666020
47666.916648 225611.420007 1.061030 1.583070 0.226140
49883.088295 222672.726651 -0.056170 1.661860 -0.783380
66803.729305 207525.085184 0.786410 1.085990 -0.343060
72560.483600 205146.604246 0.037450 1.036060 -0.103030
72857.864428 206595.211483 0.973650 0.561720 0.308770
70249.241446 210209.905993 0.524270 0.131070 -0.926140
67520.318388 211626.438865 0.923720 0.655340 0.305880
69388.565215 211952.061538 0.805130 0.923720 0.579570
73452.937211 212994.414715 0.393200 0.549240 -0.985770
73879.746864 214240.195442 -0.786410 -0.093620 0.877790
86799.415071 219183.034477 0.099860 0.536750 -0.700010
72802.024206 224740.823067 -1.163230 -0.299580 -0.025410
68944.601151 225712.119084 1.073510 1.423020 0.309660
66176.051828 220573.941800 -0.561720 -0.299580 -1.085750
59515.028168 217636.273749 0.973650 1.242630 0.948820
67033.899633 235539.305281 1.413660 1.680140 -1.938630
35192.202454 180782.766339 1.647710 1.160060 1.843990
39741.126443 178376.234475 -0.674060 -0.674060 -0.328210
43936.525326 177583.999109 -0.337030 -0.224690 0.028010
45283.005130 175858.227227 -0.037450 0.037450 -0.929940
52732.855903 175307.617319 0.262140 0.524270 -1.424560
59930.149346 172963.339136 0.936200 0.823860 0.435810
57647.198534 163622.161572 0.325490 0.074900 -1.099870
52340.022730 167438.614860 -1.260400 -0.224690 0.243230
46393.092066 165842.130383 0.430650 0.187240 0.189750
73705.049063 230242.771434 -0.449380 0.018720 -0.092010
77290.335002 226049.373663 0.823860 1.385580 -0.144780
25229.287110 192044.636840 0.674060 0.374480 1.114960
61649.472413 155016.056862 0.393200 0.000000 0.533770
59518.952610 152709.623034 1.258250 1.418340 -1.235590
59098.174578 148593.603958 0.524270 -0.149790 -0.978720
56180.581288 142950.962555 0.262140 0.149790 -0.704320
55942.703496 139895.278382 0.468100 -0.374480 0.994790
54246.630100 137070.535284 1.198340 -0.449380 1.048760
68798.392682 228891.532801 1.061030 1.753710 2.321780
66044.148129 232279.769294 2.051620 1.452980 1.906760
62961.494904 227083.474904 1.535370 1.593000 1.554470
61723.372143 226197.166051 1.720780 1.423020 -0.261890
57883.492407 220618.383461 1.085990 1.378090 0.859490
55281.452590 215425.985230 1.198340 0.986130 -0.149110
49373.207737 216376.704440 0.430650 1.290370 1.476510
47568.635876 211076.408784 0.767680 1.530690 -1.789530
40434.748698 211045.324370 0.074900 1.303910 1.533410
58347.283745 119749.530415 0.430650 -0.262140 0.924330
56428.217154 124082.376714 -0.074900 -0.093620 -0.521460
10871.087938 143372.044643 2.388760 2.047240 0.666540
16757.292272 136663.616544 1.610260 2.086410 -1.165400
18788.562567 137241.146008 1.526010 1.851090 -0.946880
19521.386822 145243.211821 1.951980 1.819530 1.565500
9409.865917 148588.993622 2.284330 1.812920 1.775930
6677.796233 146521.929582 1.932320 1.760060 0.213650
29567.436710 137263.186526 1.535370 -0.187240 0.361740
27182.605953 140036.218906 1.804990 2.587470 -0.533300
28958.497563 142300.028337 1.563450 1.741010 -0.491780
27204.596974 149877.377533 0.262140 1.370600 0.171040
27239.471481 153358.520785 0.449380 1.883640 1.591760
39611.867324 167070.586994 1.366850 0.711510 -1.273350
38946.628335 151366.586841 1.123440 2.042420 -0.245680
35145.208137 148463.786225 0.992370 1.721590 -0.029020
33035.760116 135468.726292 1.235780 0.805130 -0.039300
37776.663597 144452.341171 1.482940 1.445490 -1.216700
41779.927425 149800.847366 0.961170 1.174620 -0.342540
52108.494757 153762.908082 0.936200 0.449380 -0.424840
51548.763171 149059.361053 0.880030 -0.449380 0.424090
44901.676585 140539.431447 -0.149790 0.262140 -0.480440
41519.443429 135296.234664 1.073510 0.599170 -0.268700
45052.919655 131901.351368 -0.524270 0.318310 0.557690
49422.259735 128094.019758 0.617890 0.374480 -1.869070
47755.213072 126514.597767 0.000000 1.135920 0.459310
38538.846925 127496.705446 0.018720 1.036060 -0.012900
36456.608374 128187.923538 0.149790 0.786410 0.729450
44981.240240 109349.149318 1.647710 1.011100 1.596020
40621.637020 121073.128243 0.823860 1.728310 -0.917650
38460.860118 117698.248998 0.674060 1.497920 0.863400
33248.302273 128963.499469 0.056170 1.502600 -0.628650
25995.373668 128134.056143 0.992370 1.927270 0.225980
47468.410561 103020.267855 -0.580440 -0.861300 0.380660
115627.854484 190514.542618 1.640220 1.325660 1.502940
106599.812087 192836.808567 0.131070 -0.486820 -0.562170
104642.540517 190805.715049 -0.977840 -0.636620 -0.256970
103395.069804 194829.145562 -0.168520 -0.149790 -0.074010
96566.058786 193761.470891 1.877750 1.290370 -1.266020
88120.573381 195382.244487 -0.748960 -0.674060 0.282440
90447.032473 194246.553214 1.316920 1.242630 0.529690
90110.188016 197737.659601 -0.449380 -0.486820 0.591830
88783.839542 200386.014913 -0.449380 -0.674060 0.934810
88146.672693 201476.154367 -0.243410 -1.011100 0.872540
98361.409974 185830.412741 1.061030 0.280860 -0.486700
134566.443897 167839.459552 0.037450 0.018720 -1.259700
129227.115948 172820.425785 1.357490 -0.224690 0.486280
129231.294949 172822.610745 1.348130 0.000000 1.190540
120000.921017 155431.262893 1.812480 0.842580 1.288180
116125.551592 152255.929181 1.790010 0.636620 -1.866050
122703.928612 159991.514733 1.310680 1.242630 0.443410
118393.023837 162646.516849 0.711510 1.871260 2.895460
116781.131502 160517.390046 0.636620 0.880030 0.030130
113559.722713 161790.295389 1.413660 2.048200 1.779430
110134.942942 161493.147907 1.451110 1.992230 2.041490
127201.148954 163594.485413 1.316920 0.748960 0.552820
120924.423687 163660.974663 1.460470 0.187240 2.069960
114207.248677 167175.238797 1.728820 1.203660 0.613640
111950.418390 160565.939998 1.827460 1.348130 -0.372310
118121.190777 169703.888002 1.924830 -0.093620 1.984190
122026.456676 169062.202740 1.602770 1.036060 -1.070720
118419.900965 172268.394592 1.834950 0.898750 1.765640
115101.293278 177908.433842 1.516640 1.123850 1.097300
113476.807372 176008.416708 -0.374480 -0.861300 -1.486230
61809.617957 129989.087144 0.711510 1.390260 0.591640
60378.087350 139804.641435 1.357490 -0.187240 0.101190
62043.465241 133062.661119 1.036060 -0.337030 0.691110
65383.477051 134786.099548 -0.636620 1.061030 -0.221220
65271.266275 131573.635659 0.848820 0.936200 -0.177320
72893.905661 131869.602274 -0.112340 -0.449380 0.511610
70530.167900 134154.568339 -0.149790 -0.561720 -0.620540
69390.651180 139461.489585 -0.599170 -0.599170 -2.197680
72862.658612 143527.099018 -0.056170 0.205960 0.110710
71300.313250 145890.596364 0.898750 1.085990 1.044150
66360.769333 146784.075279 0.923720 -0.243410 -1.024960
65562.905396 167073.196218 0.018720 -0.093620 0.174520
70000.134799 158501.230623 0.018720 -0.093620 0.705380
75165.747825 153594.560100 0.037450 0.224690 -0.271170
71264.667997 159216.172147 1.223300 -0.973650 0.460610
79193.336127 157752.722740 -0.710340 0.761440 0.804650
78566.818305 160949.432289 -0.486820 1.516640 -0.508670
80996.790759 160465.559119 0.187240 0.761440 0.402330
80147.944423 158933.718344 -0.318310 -0.243410 -0.378140
89453.066613 161615.328887 -1.198340 -1.797500 0.066790
84729.586244 168538.901296 -1.235780 -1.927820 0.043450
73373.239206 165840.652529 1.085990 -0.486820 0.873590
83165.982232 170316.617241 0.280860 -0.112340 0.787480
78297.134850 169850.768223 -0.243410 -0.093620 0.224060
106692.428933 140319.436385 0.599170 0.411930 0.122410
105743.350212 139287.201906 -0.093620 -1.123440 -0.852150
71196.743320 176395.798087 0.312540 0.224690 -1.588290
93505.849129 160068.957068 -1.168460 -1.497920 -1.469260
98668.350886 165919.643428 -2.395410 -2.209430 -0.571920
102258.452222 171263.836272 -1.384910 -1.722610 0.565770
103649.635317 175470.393300 -0.973650 -1.235780 1.013560
102915.693833 170857.476147 -1.683860 -0.973650 -1.409820
104056.440919 179097.066199 -1.285130 -1.667920 0.347510
25974.386739 190024.057999 1.404300 2.728520 2.995840
26332.868663 187900.637549 2.317390 2.329170 2.610040
25833.149230 183992.111887 1.432390 1.855120 2.546460
25607.292253 180206.127830 1.423020 2.113910 2.209430
18594.277908 181750.944015 1.842440 2.509500 3.446330
15794.997725 182886.543363 1.285710 1.617550 0.625510
13819.362591 184458.420525 1.250760 2.176390 0.696180
6319.137532 181320.224061 2.365130 2.277030 2.057690
6006.900390 176753.990098 1.812480 2.753700 2.769870
6696.287076 167879.418156 1.947300 1.507280 0.973770
9511.265029 169512.283278 2.162810 1.283600 0.548830
13513.072218 169032.150702 2.022190 1.242630 0.194630
13873.229986 171612.001509 0.692790 1.711690 -0.661230
13079.149071 170961.180428 3.461680 1.355620 0.207880
32842.755321 157863.045540 1.250760 1.909850 -0.190850
28131.479614 166521.674142 2.189710 2.095240 1.545480
24345.163217 172839.291394 1.760060 1.808520 -1.290920
24639.065080 158296.622205 2.385800 2.007210 1.178360
20933.740694 160981.308663 1.767550 1.750530 -0.500960
13806.634669 159925.350751 1.790010 2.439650 0.744870
11248.216269 162049.888431 1.647710 1.325660 -0.032880
6412.963531 160869.076675 2.422270 2.434800 1.973220
9094.128597 156743.716718 2.189710 2.793910 -0.177210
7974.432080 154050.552050 2.633570 2.097620 2.598050
11942.906255 154379.448627 2.022190 2.298600 2.592920
19407.684052 156070.713697 -0.224690 1.340640 0.549090
17453.530822 157639.493731 2.475780 2.333230 -1.928910
25332.800472 155925.346685 0.243410 -0.224690 -0.674390
25355.590523 154209.460157 -0.374480 0.617890 -0.611430
23488.291220 151587.904192 0.224690 1.061030 0.406340
17391.552913 151348.541475 2.125880 2.136140 -2.032510
53922.591346 196151.894863 1.142160 1.370600 0.061770
53018.923022 195015.984387 0.168520 0.998610 1.881010
65375.097835 202968.057751 0.711510 1.310680 -0.305350
61130.003488 204596.574166 0.655340 1.445490 -1.472710
63648.597634 195836.914147 0.636620 0.374480 1.059050
61743.128706 186431.927267 0.898750 0.842580 -1.774250
58595.032748 186483.036945 0.636620 0.730240 1.909280
56974.994544 192616.113469 0.599170 1.485440 -0.089350
54341.042997 183701.455644 -0.149790 -0.299580 -1.803340
50272.117233 191881.358813 1.404300 1.181720 0.892460
39946.166197 202072.535297 0.524270 1.430510 -0.302970
39068.625468 209582.596212 0.617890 1.404300 1.343700
30050.758337 188942.707883 1.394940 2.212770 3.183080
32454.058723 192712.166855 1.250760 1.613460 -0.823690
33603.644643 190461.474254 1.348130 2.145700 2.846050
39126.381950 193117.416822 -0.337030 0.842580 -1.329280
37712.373448 197552.044071 1.790010 1.817330 2.769870
41755.362536 205314.626960 0.524270 1.418340 -2.156930
52594.135694 202114.445516 1.250760 1.734660 0.350320
44392.192007 194573.646669 0.224690 1.101070 -1.814320
18108.311702 173617.702823 2.080020 1.847050 -0.424150
15137.176286 177346.008179 2.032890 2.312840 0.187490
12789.624199 180020.385021 2.935480 1.978090 0.624930
44304.857249 192255.262737 -0.449380 0.468100 -0.650110
42806.243421 191068.426431 -0.262140 1.108610 -0.647390
44174.961733 188150.295740 -0.224690 -0.149790 0.027890
36350.457504 184815.240749 2.584900 1.788860 0.984980
44329.902971 162400.917450 0.149790 -0.074900 0.995530
38529.930309 158972.439511 1.572820 1.721590 -0.846170
35699.997047 154293.323021 1.580310 2.079790 0.919690
31979.363799 155682.059526 1.460470 0.337030 0.510490
39011.307392 156986.763461 1.775030 1.871260 -2.686070
23156.361155 168839.909581 1.625240 0.674060 0.187480
18120.530507 178571.353520 2.509310 2.387660 2.061900
58209.348425 113514.170894 -0.786410 -1.123440 0.843560
61313.603763 109817.218652 -0.748960 -0.823860 -0.170660
62160.130789 104372.376229 -0.561720 -1.235780 0.963520
63659.161809 99507.375508 -0.599170 -1.123440 -0.839620
60285.095737 94513.681354 -0.393200 -0.486820 0.018450
54560.048109 104651.640981 -0.599170 -0.674060 0.693880
55519.330382 105759.656094 -0.786410 -0.973650 -0.522050
51640.771905 113954.960048 0.393200 0.018720 -0.440980
55487.050957 119324.969361 1.023580 0.262140 0.243630
86751.876282 219521.618417 0.131070 0.655340 0.119460
91261.004302 209294.966386 0.325490 0.748960 -0.054680
91857.144816 207376.536192 -0.786410 -1.160890 0.487410
84919.882821 209335.483605 -0.580440 -0.411930 -0.046570
82856.099756 211586.367124 0.486820 0.898750 0.019800
82334.452941 206956.316774 -0.243410 0.074900 -1.098510
77446.527819 201413.426924 -0.318310 0.337030 -1.641130
81721.660062 201874.495901 -0.748960 0.187240 -1.174400
83197.271707 195647.692372 -0.599170 0.000000 0.701320
81399.035522 195178.237109 -0.561720 0.000000 0.323180
74651.794332 200216.401209 0.168520 0.468100 -0.427180
72431.677029 198779.927926 0.112340 1.297140 -0.587070
73856.475980 195233.950053 1.223300 0.773930 0.181720
67918.341724 113945.795944 -1.048540 -0.823860 -1.185370
69493.040241 112101.265479 -0.599170 -0.711510 -1.265230
73025.434593 113243.554058 -1.585180 -1.085990 1.117810
75622.842862 112508.665051 -1.738410 -0.561720 0.176450
71555.317169 117846.154523 -0.411930 -0.524270 -1.136070
68603.803967 120459.529262 -1.184850 -0.861300 0.243910
74193.263869 118456.514954 -0.599170 -1.011100 1.051050
81914.403229 119001.312445 -0.748960 -1.123440 0.279710
87261.523495 119654.983167 0.224690 1.011100 0.116440
79106.941820 129050.961507 -0.224690 -0.786410 0.644190
81450.795739 128072.389361 -1.188470 -1.600430 0.142510
82546.634473 129185.693633 -0.449380 -1.797500 -1.032550
95744.132006 132050.268056 -1.348130 -1.423020 -0.630830
92873.306758 130580.871881 -2.097090 -2.299710 -0.434890
98478.414934 133301.804632 -0.524270 -0.337030 -0.649590
99424.438954 138585.391354 -0.636620 -0.823860 -0.888060
84376.768244 137867.409271 -0.973650 -2.228520 -0.539800
90832.250105 144038.167516 -1.051590 -1.460470 -0.320280
90189.617321 151134.281050 -1.569790 -1.085990 -2.373500
91096.347417 147585.800019 0.599170 0.636620 1.237350
80852.307630 148821.299413 0.748960 0.961170 0.437500
87615.706211 155373.852893 -1.977240 -2.013300 -0.204680
82566.086981 153863.925357 0.312540 0.486820 -0.817530
97557.068940 144240.449553 -2.380100 -0.786410 -0.312820
96104.784748 149715.322801 -1.275810 -1.235780 -0.386920
66751.360977 195362.608131 0.923720 -0.786410 -0.450750
73015.457317 189313.613674 0.099860 0.805130 0.264280
78498.306729 188972.986196 0.543000 0.318310 0.113270
82729.994332 189604.354769 -1.363270 -1.348130 -0.209100
84055.812476 184753.467900 0.374480 0.074900 -0.856750
75495.980834 183681.515233 -0.093620 -0.748960 1.022300
83738.052831 172943.073456 0.299580 0.149790 -0.955550
90247.571792 170829.920196 -0.907570 -1.647710 0.307470
90855.591700 174762.515773 -0.786410 -1.460340 -2.335320
96044.023063 177704.539602 -0.674060 -0.486820 0.597240
91597.749765 180692.475874 0.131070 -0.449380 -0.850420
121461.598566 182985.722160 2.284330 1.797500 0.099790
122667.477258 178309.929072 -0.337030 -0.786410 -0.488160
90868.524683 179602.739472 -0.056170 -1.572820 -2.264160
92774.135032 185194.440902 0.356720 0.112340 -0.023580
96166.310109 182829.550557 0.823860 1.521320 0.412230
103718.104466 144058.991810 -1.183470 -1.497920 -0.403140
111936.721731 149274.696281 0.411930 0.149790 -0.126490
112382.418207 145858.019954 1.316920 0.898750 -0.421820
106882.584089 154956.744745 2.434120 1.452980 -0.293680
103036.135331 161452.722612 -0.411930 0.187240 -0.221180
96744.362832 157836.232051 -1.834000 -1.916160 -1.285610
96602.559638 154152.870401 -1.163410 -1.647710 0.339220
35218.612892 180655.522474 1.023580 1.423020 -1.226270
145663.353457 248808.701431 0.243410 -0.299580 -0.347580
152913.679909 307769.166963 -0.786410 -0.374480 0.679740
148696.183939 305587.487985 -1.435730 -1.011100 0.356440
151093.997176 302173.420882 -0.846980 -0.449380 0.528020
146131.620781 313252.978041 -2.134540 -0.337030 -0.052640
142387.179248 309348.221259 -1.002030 -0.411930 0.441930
141894.304608 306236.548371 0.149790 0.000000 -0.056920
129798.147100 296382.980019 -0.037450 -0.149790 0.601680
132307.039742 295263.552203 0.187240 0.524270 0.266430
123567.383774 274152.978246 1.160890 -0.299580 -0.712610
124416.732155 279200.051891 0.262140 -0.299580 0.629120
127904.239369 275962.436214 0.149790 -0.486820 0.266070
132802.990296 278580.371793 0.262140 -0.486820 0.237180
133897.796654 284513.075468 1.011100 -0.262140 -0.680900
135974.371280 287877.970366 0.617890 0.074900 0.920380
131540.458209 290455.021030 0.411930 -0.093620 -0.678560
136072.298499 274410.492393 1.610260 -0.411930 -1.193740
147517.953123 271403.450096 0.880030 -0.823860 -1.039210
146999.954979 265391.882800 0.836340 0.449380 -0.545500
140044.930461 263013.804913 0.131070 -0.262140 0.121470
139821.442292 260717.305936 0.911230 0.374480 1.117940
138168.134714 255722.678400 -0.524270 -1.011100 -0.354170
134822.444836 256188.039515 0.748960 0.674060 -0.861020
131368.673688 251126.123698 1.323160 -0.748960 -0.784420
131856.846067 260304.383860 1.048540 -0.823860 -2.183000
134206.710394 262105.660603 0.580440 -0.393200 0.789360
133052.464639 268399.158443 1.011100 -0.224690 -0.314430
129519.271257 267734.400287 1.595280 -0.374480 2.236310
129864.897980 264150.790191 1.298200 -0.262140 -1.174240
121281.265124 267332.975768 0.711510 0.037450 0.198640
114979.974967 267227.878487 -0.112340 -0.823860 -1.821090
111440.177207 269065.953067 -0.748960 0.000000 -0.816090
111227.620909 278623.632585 -1.566600 -0.636620 -0.264500
110092.771094 277216.574944 -0.903080 -0.411930 -0.360940
104352.167117 275341.921730 -0.599170 0.149790 0.054030
107509.024128 272881.847740 -0.786410 -0.861300 -0.660710
105989.352661 271455.288094 -0.912040 -0.112340 -0.799140
105305.134926 268795.032175 -0.823860 0.524270 -0.653570
98069.141529 268518.016022 -0.599170 -0.861300 0.039590
95004.236683 266279.337166 -0.977910 -0.973650 -0.491690
77844.388520 233190.621823 1.073510 1.445490 0.090770
86035.506402 255468.169456 0.561720 1.061030 -1.828600
88142.734108 256007.359590 1.310680 1.333150 -1.123920
91221.922510 259406.259253 -1.051690 -1.160890 0.489780
99353.494931 253971.450675 -0.973650 -1.011100 0.150960
106304.870778 267062.733698 -0.599170 -0.093620 -1.573500
106262.543366 263423.721786 -0.685750 0.112340 0.039320
107628.602956 260813.295681 -0.987050 0.224690 -1.115280
93996.701444 259205.773267 -0.786410 -1.079360 0.545240
87708.372554 247655.777966 0.636620 0.805130 -1.717970
75460.957835 244658.677590 -0.978150 -0.936200 0.794250
78714.228856 241407.952153 0.543000 0.037450 -0.084550
78427.433417 239488.291593 0.848820 1.408980 -0.650940
77597.339553 236418.408715 -0.262140 -0.299580 0.622720
109121.142737 257196.324288 -0.748960 -0.636620 -2.757460
115289.694808 258954.156390 0.923720 0.936200 -1.128720
77943.673383 229081.051561 -1.048540 -0.674060 0.193000
72818.740210 235145.163961 0.973650 1.460470 0.142060
107896.546929 202146.816864 1.185850 1.485440 -1.369390
71723.127750 239685.659237 1.123440 0.580440 -1.298930
